cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,Dates,Time,Year
1127,6.5,4.0,63.5,12.0,Clear,0.0,0.0,Fall,2016-11-30,15,2016
1518,6.0,3.0,66.0,13.0,Clear,0.0,0.0,Fall,2016-11-30,16,2016
2844,5.0,2.0,66.0,13.0,Clear,0.0,0.0,Fall,2016-11-30,17,2016
3092,5.0,2.0,63.5,15.0,Clear,0.0,0.0,Fall,2016-11-30,18,2016
1560,4.5,1.5,63.0,13.0,Clear,0.0,0.0,Fall,2016-11-30,19,2016
969,4.0,1.0,63.0,13.0,Clear,0.0,0.0,Fall,2016-11-30,20,2016
657,4.0,1.0,63.0,13.0,Clear,0.0,0.0,Fall,2016-11-30,21,2016
597,3.0,-0.5,60.0,14.0,Clear,0.0,0.0,Fall,2016-11-30,22,2016
322,3.0,-1.0,62.5,16.0,Clear,0.0,0.0,Fall,2016-11-30,23,2016
199,3.0,-0.5,60.0,14.0,Clear,0.0,0.0,Winter,2016-12-01,0,2016
89,2.0,-1.5,65.0,14.0,Clear,0.0,0.0,Winter,2016-12-01,1,2016
60,2.0,-1.0,65.0,11.0,Clear,0.0,0.0,Winter,2016-12-01,2,2016
42,2.0,-2.0,60.0,15.0,Clear,0.0,0.0,Winter,2016-12-01,3,2016
30,2.0,-2.0,58.0,16.0,Clear,0.0,0.0,Winter,2016-12-01,4,2016
88,2.0,-2.0,56.0,13.0,Clear,0.0,0.0,Winter,2016-12-01,5,2016
539,2.0,-2.0,56.0,15.0,Clear,0.0,0.0,Winter,2016-12-01,6,2016
1842,1.5,-2.0,62.5,12.0,Clear,0.0,0.0,Winter,2016-12-01,7,2016
4075,2.0,-1.5,62.5,12.0,Scattered Clouds,0.0,0.0,Winter,2016-12-01,8,2016
2168,2.5,-1.0,73.0,13.0,Scattered Clouds,0.0,0.0,Winter,2016-12-01,9,2016
997,4.0,1.0,75.0,14.0,Broken Clouds,0.0,0.0,Winter,2016-12-01,10,2016
838,4.5,1.5,81.0,13.0,Broken Clouds,0.0,0.0,Winter,2016-12-01,11,2016
1084,5.5,3.0,87.0,12.0,Scattered Clouds,0.0,0.0,Winter,2016-12-01,12,2016
1089,7.0,5.0,81.0,13.0,Clear,0.0,0.0,Winter,2016-12-01,13,2016
1047,8.0,5.5,71.0,14.0,Clear,0.0,0.0,Winter,2016-12-01,14,2016
1151,8.0,6.0,71.0,13.0,Clear,0.0,0.0,Winter,2016-12-01,15,2016
1440,8.0,5.5,76.0,14.0,Clear,0.0,0.0,Winter,2016-12-01,16,2016
2785,7.0,5.0,81.0,11.0,Clear,0.0,0.0,Winter,2016-12-01,17,2016
2607,6.5,3.5,81.0,14.0,Clear,0.0,0.0,Winter,2016-12-01,18,2016
1432,6.0,4.0,81.0,11.0,Scattered Clouds,0.0,0.0,Winter,2016-12-01,19,2016
940,5.0,3.0,87.0,9.0,Scattered Clouds,0.0,0.0,Winter,2016-12-01,20,2016
658,5.0,3.0,87.0,9.0,Cloudy,0.0,0.0,Winter,2016-12-01,21,2016
607,5.0,3.0,87.0,9.0,Cloudy,0.0,0.0,Winter,2016-12-01,22,2016
438,5.0,3.0,87.0,8.0,Cloudy,0.0,0.0,Winter,2016-12-01,23,2016
227,5.5,3.5,84.0,8.0,Cloudy,0.0,0.0,Winter,2016-12-02,0,2016
168,5.0,3.0,87.0,8.0,Cloudy,0.0,0.0,Winter,2016-12-02,1,2016
97,5.5,4.0,84.0,7.5,Cloudy,0.0,0.0,Winter,2016-12-02,2,2016
49,5.0,3.0,87.0,9.0,Cloudy,0.0,0.0,Winter,2016-12-02,3,2016
48,6.0,4.0,81.0,10.0,Cloudy,0.0,0.0,Winter,2016-12-02,4,2016
94,6.0,4.0,81.0,7.0,Cloudy,0.0,0.0,Winter,2016-12-02,5,2016
498,6.0,4.5,84.0,8.5,Broken Clouds,0.0,0.0,Winter,2016-12-02,6,2016
1722,6.0,4.0,84.0,8.0,Broken Clouds,0.0,0.0,Winter,2016-12-02,7,2016
3748,6.0,4.0,87.0,7.0,Broken Clouds,0.0,0.0,Winter,2016-12-02,8,2016
2205,7.0,5.5,81.0,8.0,Broken Clouds,0.0,0.0,Winter,2016-12-02,9,2016
995,7.5,6.5,84.5,6.5,Broken Clouds,0.0,0.0,Winter,2016-12-02,10,2016
923,8.0,7.5,82.0,5.0,Broken Clouds,0.0,0.0,Winter,2016-12-02,11,2016
1203,8.0,7.0,82.0,6.0,Cloudy,0.0,0.0,Winter,2016-12-02,12,2016
1195,8.0,8.0,82.0,4.0,Broken Clouds,0.0,0.0,Winter,2016-12-02,13,2016
1119,8.0,8.0,82.0,4.0,Broken Clouds,0.0,0.0,Winter,2016-12-02,14,2016
1366,8.0,8.0,82.0,4.0,Broken Clouds,0.0,0.0,Winter,2016-12-02,15,2016
1697,8.0,7.5,82.0,5.0,Cloudy,0.0,0.0,Winter,2016-12-02,16,2016
2756,8.0,8.0,82.0,3.0,Cloudy,0.0,0.0,Winter,2016-12-02,17,2016
2166,8.0,7.0,84.5,6.0,Rain,0.0,0.0,Winter,2016-12-02,18,2016
1286,7.5,7.0,90.0,5.5,Broken Clouds,0.0,0.0,Winter,2016-12-02,19,2016
799,7.0,6.0,93.0,6.5,Cloudy,0.0,0.0,Winter,2016-12-02,20,2016
549,7.0,6.0,93.0,7.0,Cloudy,0.0,0.0,Winter,2016-12-02,21,2016
589,7.0,6.0,93.0,7.0,Cloudy,0.0,0.0,Winter,2016-12-02,22,2016
492,7.0,5.5,90.0,7.5,Broken Clouds,0.0,0.0,Winter,2016-12-02,23,2016
414,6.0,5.5,93.0,5.0,Cloudy,0.0,1.0,Winter,2016-12-03,0,2016
387,6.0,6.0,87.0,2.0,Cloudy,0.0,1.0,Winter,2016-12-03,1,2016
213,6.0,4.5,87.0,6.5,Cloudy,0.0,1.0,Winter,2016-12-03,2,2016
158,6.0,5.0,87.0,5.5,Cloudy,0.0,1.0,Winter,2016-12-03,3,2016
63,6.0,5.0,81.0,6.0,Cloudy,0.0,1.0,Winter,2016-12-03,4,2016
76,6.0,5.5,81.0,3.0,Cloudy,0.0,1.0,Winter,2016-12-03,5,2016
109,6.0,4.5,78.5,6.5,Cloudy,0.0,1.0,Winter,2016-12-03,6,2016
200,6.0,4.0,78.5,8.0,Cloudy,0.0,1.0,Winter,2016-12-03,7,2016
486,6.0,4.5,81.0,6.5,Cloudy,0.0,1.0,Winter,2016-12-03,8,2016
803,7.0,5.5,78.5,8.5,Broken Clouds,0.0,1.0,Winter,2016-12-03,9,2016
1093,8.0,5.0,76.0,15.0,Scattered Clouds,0.0,1.0,Winter,2016-12-03,10,2016
1489,9.0,5.5,64.0,27.0,Scattered Clouds,0.0,1.0,Winter,2016-12-03,11,2016
1648,9.0,5.5,60.0,28.5,Broken Clouds,0.0,1.0,Winter,2016-12-03,12,2016
1717,9.0,5.0,58.0,30.5,Broken Clouds,0.0,1.0,Winter,2016-12-03,13,2016
1523,8.0,4.0,59.5,30.5,Broken Clouds,0.0,1.0,Winter,2016-12-03,14,2016
1487,7.5,3.5,61.5,27.0,Broken Clouds,0.0,1.0,Winter,2016-12-03,15,2016
1226,7.0,4.0,68.5,19.5,Broken Clouds,0.0,1.0,Winter,2016-12-03,16,2016
1070,7.0,4.5,71.0,16.0,Broken Clouds,0.0,1.0,Winter,2016-12-03,17,2016
1003,6.0,3.0,71.0,14.0,Broken Clouds,0.0,1.0,Winter,2016-12-03,18,2016
771,6.0,3.5,76.0,12.0,Clear,0.0,1.0,Winter,2016-12-03,19,2016
575,5.0,2.5,81.0,10.0,Clear,0.0,1.0,Winter,2016-12-03,20,2016
462,5.0,2.5,81.0,10.0,Clear,0.0,1.0,Winter,2016-12-03,21,2016
511,5.0,2.5,81.0,10.0,Clear,0.0,1.0,Winter,2016-12-03,22,2016
414,5.0,2.0,81.0,13.0,Clear,0.0,1.0,Winter,2016-12-03,23,2016
318,5.0,2.0,81.0,13.0,Clear,0.0,1.0,Winter,2016-12-04,0,2016
274,4.5,2.0,81.0,10.0,Clear,0.0,1.0,Winter,2016-12-04,1,2016
177,4.0,1.0,87.0,12.0,Clear,0.0,1.0,Winter,2016-12-04,2,2016
151,4.5,1.5,84.0,13.0,Clear,0.0,1.0,Winter,2016-12-04,3,2016
89,4.0,1.0,84.0,15.0,Clear,0.0,1.0,Winter,2016-12-04,4,2016
86,3.0,0.5,93.0,8.0,Clear,0.0,1.0,Winter,2016-12-04,5,2016
84,2.5,0.5,90.0,6.5,Clear,0.0,1.0,Winter,2016-12-04,6,2016
118,2.5,1.0,90.0,7.5,Clear,0.0,1.0,Winter,2016-12-04,7,2016
285,3.5,0.5,84.0,11.0,Clear,0.0,1.0,Winter,2016-12-04,8,2016
603,5.0,1.5,81.0,16.0,Clear,0.0,1.0,Winter,2016-12-04,9,2016
1003,6.5,3.5,73.5,19.0,Clear,0.0,1.0,Winter,2016-12-04,10,2016
1374,7.5,3.5,68.5,27.0,Clear,0.0,1.0,Winter,2016-12-04,11,2016
1517,8.0,4.0,62.0,29.5,Clear,0.0,1.0,Winter,2016-12-04,12,2016
1623,8.0,4.0,59.5,28.0,Clear,0.0,1.0,Winter,2016-12-04,13,2016
1616,7.5,3.5,59.0,25.0,Clear,0.0,1.0,Winter,2016-12-04,14,2016
1368,6.5,3.5,63.5,18.5,Clear,0.0,1.0,Winter,2016-12-04,15,2016
1071,6.0,2.0,66.0,22.0,Clear,0.0,1.0,Winter,2016-12-04,16,2016
908,4.5,1.0,70.0,16.0,Clear,0.0,1.0,Winter,2016-12-04,17,2016
779,4.5,2.5,75.5,7.0,Clear,0.0,1.0,Winter,2016-12-04,18,2016
567,4.0,2.5,75.0,6.5,Clear,0.0,1.0,Winter,2016-12-04,19,2016
406,3.0,2.0,87.0,6.0,Clear,0.0,1.0,Winter,2016-12-04,20,2016
343,3.0,1.0,84.0,7.5,Clear,0.0,1.0,Winter,2016-12-04,21,2016
309,2.5,2.5,84.0,3.0,Clear,0.0,1.0,Winter,2016-12-04,22,2016
198,2.0,1.0,90.0,5.5,Clear,0.0,1.0,Winter,2016-12-04,23,2016
104,2.0,1.0,87.0,5.0,Clear,0.0,0.0,Winter,2016-12-05,0,2016
52,1.5,0.5,90.0,5.0,Clear,0.0,0.0,Winter,2016-12-05,1,2016
30,1.0,0.0,93.0,5.5,Clear,0.0,0.0,Winter,2016-12-05,2,2016
34,1.0,0.0,93.0,5.0,Clear,0.0,0.0,Winter,2016-12-05,3,2016
45,1.0,-1.0,93.0,6.0,Clear,0.0,0.0,Winter,2016-12-05,4,2016
115,1.0,-1.0,93.0,6.0,Clear,0.0,0.0,Winter,2016-12-05,5,2016
529,0.5,-0.5,96.5,5.0,Clear,0.0,0.0,Winter,2016-12-05,6,2016
1915,0.0,0.0,100.0,4.0,Clear,0.0,0.0,Winter,2016-12-05,7,2016
3945,1.0,-1.0,93.0,6.0,Clear,0.0,0.0,Winter,2016-12-05,8,2016
2143,2.5,0.5,93.0,6.5,Clear,0.0,0.0,Winter,2016-12-05,9,2016
883,4.5,2.5,87.0,7.0,Clear,0.0,0.0,Winter,2016-12-05,10,2016
893,5.5,3.0,87.0,11.0,Clear,0.0,0.0,Winter,2016-12-05,11,2016
1034,7.0,5.0,81.0,11.0,Clear,0.0,0.0,Winter,2016-12-05,12,2016
1031,7.0,5.0,81.0,12.0,Clear,0.0,0.0,Winter,2016-12-05,13,2016
997,7.0,5.0,81.0,11.0,Clear,0.0,0.0,Winter,2016-12-05,14,2016
1182,7.0,5.0,81.0,9.0,Clear,0.0,0.0,Winter,2016-12-05,15,2016
1445,6.0,3.0,87.0,13.0,Clear,0.0,0.0,Winter,2016-12-05,16,2016
2943,5.5,3.5,90.0,8.0,Clear,0.0,0.0,Winter,2016-12-05,17,2016
2792,5.5,3.5,90.0,8.0,Clear,0.0,0.0,Winter,2016-12-05,18,2016
1724,5.0,3.5,93.0,6.5,Clear,0.0,0.0,Winter,2016-12-05,19,2016
900,4.5,3.5,96.5,6.0,Clear,0.0,0.0,Winter,2016-12-05,20,2016
709,4.0,3.0,93.0,6.0,Clear,0.0,0.0,Winter,2016-12-05,21,2016
488,4.0,4.0,93.0,0.0,Clear,0.0,0.0,Winter,2016-12-05,22,2016
298,3.0,1.5,100.0,5.5,Clear,0.0,0.0,Winter,2016-12-05,23,2016
131,3.5,1.5,96.5,7.0,Cloudy,0.0,0.0,Winter,2016-12-06,0,2016
78,3.0,2.0,100.0,6.0,Cloudy,0.0,0.0,Winter,2016-12-06,1,2016
42,3.0,1.0,100.0,7.5,Cloudy,0.0,0.0,Winter,2016-12-06,2,2016
36,3.5,2.5,96.5,6.0,Broken Clouds,0.0,0.0,Winter,2016-12-06,3,2016
45,3.5,2.5,96.5,5.5,Cloudy,0.0,0.0,Winter,2016-12-06,4,2016
111,4.0,2.0,100.0,8.0,Cloudy,0.0,0.0,Winter,2016-12-06,5,2016
650,4.0,2.0,100.0,8.0,Cloudy,0.0,0.0,Winter,2016-12-06,6,2016
2102,5.0,3.5,93.0,6.5,Broken Clouds,0.0,0.0,Winter,2016-12-06,7,2016
4386,4.0,3.0,100.0,6.5,Scattered Clouds,0.0,0.0,Winter,2016-12-06,8,2016
2165,5.0,5.0,100.0,3.0,Scattered Clouds,0.0,0.0,Winter,2016-12-06,9,2016
967,6.0,6.0,96.5,2.0,Scattered Clouds,0.0,0.0,Winter,2016-12-06,10,2016
887,7.5,7.0,93.0,4.0,Scattered Clouds,0.0,0.0,Winter,2016-12-06,11,2016
1063,8.5,8.5,87.0,3.0,Scattered Clouds,0.0,0.0,Winter,2016-12-06,12,2016
1158,9.0,8.0,87.0,6.0,Broken Clouds,0.0,0.0,Winter,2016-12-06,13,2016
1012,10.0,10.0,88.0,3.0,Broken Clouds,0.0,0.0,Winter,2016-12-06,14,2016
1132,9.5,9.5,91.0,4.0,Cloudy,0.0,0.0,Winter,2016-12-06,15,2016
1504,10.0,9.0,94.0,8.0,Cloudy,0.0,0.0,Winter,2016-12-06,16,2016
3032,10.5,10.0,91.0,6.5,Cloudy,0.0,0.0,Winter,2016-12-06,17,2016
3014,11.0,11.0,88.0,11.0,Cloudy,0.0,0.0,Winter,2016-12-06,18,2016
1730,11.0,11.0,88.0,12.0,Cloudy,0.0,0.0,Winter,2016-12-06,19,2016
1051,11.0,11.0,88.0,11.0,Cloudy,0.0,0.0,Winter,2016-12-06,20,2016
801,11.0,11.0,88.0,10.0,Scattered Clouds,0.0,0.0,Winter,2016-12-06,21,2016
613,10.5,10.5,91.0,6.5,Clear,0.0,0.0,Winter,2016-12-06,22,2016
385,10.0,10.0,94.0,5.0,Clear,0.0,0.0,Winter,2016-12-06,23,2016
195,9.0,9.0,100.0,2.0,Clear,0.0,0.0,Winter,2016-12-07,0,2016
109,9.0,9.0,94.0,4.0,Clear,0.0,0.0,Winter,2016-12-07,1,2016
60,10.0,9.5,97.0,8.5,Scattered Clouds,0.0,0.0,Winter,2016-12-07,2,2016
42,11.5,11.5,91.0,11.0,Broken Clouds,0.0,0.0,Winter,2016-12-07,3,2016
62,11.0,11.0,91.0,6.5,Clear,0.0,0.0,Winter,2016-12-07,4,2016
108,9.5,9.5,94.0,5.0,Scattered Clouds,0.0,0.0,Winter,2016-12-07,5,2016
592,10.5,10.0,94.0,12.0,Broken Clouds,0.0,0.0,Winter,2016-12-07,6,2016
2117,12.0,12.0,88.0,15.0,Broken Clouds,0.0,0.0,Winter,2016-12-07,7,2016
4415,12.0,12.0,88.0,14.0,Scattered Clouds,0.0,0.0,Winter,2016-12-07,8,2016
2338,12.0,12.0,88.0,15.0,Scattered Clouds,0.0,0.0,Winter,2016-12-07,9,2016
1115,13.0,13.0,82.0,18.0,Clear,0.0,0.0,Winter,2016-12-07,10,2016
1049,13.5,13.5,79.5,16.0,Clear,0.0,0.0,Winter,2016-12-07,11,2016
1202,14.0,14.0,77.0,18.0,Clear,0.0,0.0,Winter,2016-12-07,12,2016
1259,14.0,14.0,77.0,16.0,Clear,0.0,0.0,Winter,2016-12-07,13,2016
1120,14.0,14.0,72.0,15.0,Clear,0.0,0.0,Winter,2016-12-07,14,2016
1256,13.0,13.0,77.0,12.0,Clear,0.0,0.0,Winter,2016-12-07,15,2016
1634,13.0,13.0,77.0,12.0,Clear,0.0,0.0,Winter,2016-12-07,16,2016
3011,13.0,13.0,77.0,14.0,Clear,0.0,0.0,Winter,2016-12-07,17,2016
2972,13.0,13.0,77.0,15.0,Clear,0.0,0.0,Winter,2016-12-07,18,2016
1650,13.0,13.0,77.0,16.0,Clear,0.0,0.0,Winter,2016-12-07,19,2016
1125,13.0,13.0,74.5,16.0,Clear,0.0,0.0,Winter,2016-12-07,20,2016
806,13.0,13.0,72.0,16.0,Clear,0.0,0.0,Winter,2016-12-07,21,2016
717,12.5,12.5,79.5,17.0,Clear,0.0,0.0,Winter,2016-12-07,22,2016
470,12.0,12.0,82.0,13.0,Clear,0.0,0.0,Winter,2016-12-07,23,2016
226,12.0,12.0,82.0,13.0,Clear,0.0,0.0,Winter,2016-12-08,0,2016
134,12.0,12.0,82.0,13.0,Scattered Clouds,0.0,0.0,Winter,2016-12-08,1,2016
121,12.0,12.0,82.0,16.0,Clear,0.0,0.0,Winter,2016-12-08,2,2016
66,12.0,12.0,77.0,10.0,Clear,0.0,0.0,Winter,2016-12-08,3,2016
70,11.5,11.5,79.5,12.0,Clear,0.0,0.0,Winter,2016-12-08,4,2016
121,11.0,11.0,82.0,13.0,Clear,0.0,0.0,Winter,2016-12-08,5,2016
637,12.0,12.0,82.0,12.0,Scattered Clouds,0.0,0.0,Winter,2016-12-08,6,2016
2106,12.0,12.0,82.0,16.0,Clear,0.0,0.0,Winter,2016-12-08,7,2016
4236,12.0,12.0,82.0,18.5,Clear,0.0,0.0,Winter,2016-12-08,8,2016
2450,12.5,12.5,79.5,19.5,Broken Clouds,0.0,0.0,Winter,2016-12-08,9,2016
1180,13.0,13.0,82.0,21.5,Broken Clouds,0.0,0.0,Winter,2016-12-08,10,2016
1000,14.0,14.0,79.5,18.0,Cloudy,0.0,0.0,Winter,2016-12-08,11,2016
1204,14.0,14.0,82.0,23.0,Broken Clouds,0.0,0.0,Winter,2016-12-08,12,2016
1031,14.0,14.0,82.0,25.0,Cloudy,0.0,0.0,Winter,2016-12-08,13,2016
970,14.0,14.0,82.0,21.0,Broken Clouds,0.0,0.0,Winter,2016-12-08,14,2016
1117,14.0,14.0,82.0,22.0,Cloudy,0.0,0.0,Winter,2016-12-08,15,2016
1523,14.0,14.0,82.0,17.0,Broken Clouds,0.0,0.0,Winter,2016-12-08,16,2016
2693,13.0,13.0,88.0,18.0,Broken Clouds,0.0,0.0,Winter,2016-12-08,17,2016
2706,13.0,13.0,88.0,19.0,Broken Clouds,0.0,0.0,Winter,2016-12-08,18,2016
1684,13.0,13.0,88.0,16.0,Broken Clouds,0.0,0.0,Winter,2016-12-08,19,2016
1023,13.0,13.0,88.0,17.0,Cloudy,0.0,0.0,Winter,2016-12-08,20,2016
798,13.0,13.0,88.0,12.0,Cloudy,0.0,0.0,Winter,2016-12-08,21,2016
713,13.0,13.0,88.0,10.0,Cloudy,0.0,0.0,Winter,2016-12-08,22,2016
557,13.0,13.0,94.0,9.0,Cloudy,0.0,0.0,Winter,2016-12-08,23,2016
376,13.0,13.0,94.0,9.0,Cloudy,0.0,0.0,Winter,2016-12-09,0,2016
338,13.0,13.0,94.0,10.0,Cloudy,0.0,0.0,Winter,2016-12-09,1,2016
168,13.0,13.0,88.0,13.0,Cloudy,0.0,0.0,Winter,2016-12-09,2,2016
88,13.0,13.0,88.0,14.0,Cloudy,0.0,0.0,Winter,2016-12-09,3,2016
83,13.0,13.0,88.0,14.0,Cloudy,0.0,0.0,Winter,2016-12-09,4,2016
109,13.0,13.0,88.0,18.5,Cloudy,0.0,0.0,Winter,2016-12-09,5,2016
536,12.5,12.5,91.0,18.0,Cloudy,0.0,0.0,Winter,2016-12-09,6,2016
1822,13.0,13.0,88.0,14.0,Broken Clouds,0.0,0.0,Winter,2016-12-09,7,2016
3879,13.0,13.0,88.0,15.0,Broken Clouds,0.0,0.0,Winter,2016-12-09,8,2016
2489,13.0,13.0,88.0,18.0,Scattered Clouds,0.0,0.0,Winter,2016-12-09,9,2016
1208,14.0,14.0,82.0,19.0,Clear,0.0,0.0,Winter,2016-12-09,10,2016
1071,14.0,14.0,82.0,15.0,Clear,0.0,0.0,Winter,2016-12-09,11,2016
1505,14.0,14.0,82.0,18.0,Clear,0.0,0.0,Winter,2016-12-09,12,2016
1509,14.5,14.5,79.5,17.0,Clear,0.0,0.0,Winter,2016-12-09,13,2016
1371,15.0,15.0,77.0,13.0,Clear,0.0,0.0,Winter,2016-12-09,14,2016
1564,15.0,15.0,77.0,15.0,Clear,0.0,0.0,Winter,2016-12-09,15,2016
1926,14.0,14.0,77.0,13.0,Clear,0.0,0.0,Winter,2016-12-09,16,2016
2854,13.5,13.5,79.5,8.0,Clear,0.0,0.0,Winter,2016-12-09,17,2016
2378,13.0,13.0,82.0,15.0,Clear,0.0,0.0,Winter,2016-12-09,18,2016
1482,11.5,11.5,85.0,13.0,Scattered Clouds,0.0,0.0,Winter,2016-12-09,19,2016
1002,11.0,11.0,91.0,12.0,Broken Clouds,0.0,0.0,Winter,2016-12-09,20,2016
735,12.0,12.0,88.0,15.0,Cloudy,0.0,0.0,Winter,2016-12-09,21,2016
670,12.0,12.0,88.0,15.0,Cloudy,0.0,0.0,Winter,2016-12-09,22,2016
551,12.0,12.0,85.0,12.0,Clear,0.0,0.0,Winter,2016-12-09,23,2016
526,12.0,12.0,82.0,14.0,Clear,0.0,1.0,Winter,2016-12-10,0,2016
462,12.0,12.0,85.0,12.0,Broken Clouds,0.0,1.0,Winter,2016-12-10,1,2016
299,12.0,12.0,88.0,16.0,Cloudy,0.0,1.0,Winter,2016-12-10,2,2016
200,12.0,12.0,88.0,11.0,Cloudy,0.0,1.0,Winter,2016-12-10,3,2016
110,12.0,12.0,91.0,11.0,Cloudy,0.0,1.0,Winter,2016-12-10,4,2016
96,12.0,12.0,94.0,13.0,Cloudy,0.0,1.0,Winter,2016-12-10,5,2016
102,12.0,12.0,94.0,14.0,Cloudy,0.0,1.0,Winter,2016-12-10,6,2016
212,12.0,12.0,94.0,11.0,Cloudy,0.0,1.0,Winter,2016-12-10,7,2016
437,13.0,13.0,88.0,12.0,Cloudy,0.0,1.0,Winter,2016-12-10,8,2016
788,13.0,13.0,91.0,11.0,Cloudy,0.0,1.0,Winter,2016-12-10,9,2016
1115,13.0,13.0,94.0,12.0,Cloudy,0.0,1.0,Winter,2016-12-10,10,2016
1252,13.0,13.0,94.0,11.0,Rain,0.0,1.0,Winter,2016-12-10,11,2016
1484,13.5,13.5,91.0,9.0,Rain,0.0,1.0,Winter,2016-12-10,12,2016
1533,14.0,14.0,88.0,10.0,Cloudy,0.0,1.0,Winter,2016-12-10,13,2016
1570,14.0,14.0,88.0,17.0,Cloudy,0.0,1.0,Winter,2016-12-10,14,2016
1356,14.0,14.0,88.0,16.0,Rain,0.0,1.0,Winter,2016-12-10,15,2016
770,13.0,13.0,88.0,16.0,Rain,0.0,1.0,Winter,2016-12-10,16,2016
567,13.0,13.0,88.0,17.0,Rain,0.0,1.0,Winter,2016-12-10,17,2016
594,12.5,12.5,91.0,18.5,Rain,0.0,1.0,Winter,2016-12-10,18,2016
298,13.0,13.0,88.0,26.0,Rain,0.0,1.0,Winter,2016-12-10,19,2016
203,12.0,12.0,91.0,25.0,Rain,0.0,1.0,Winter,2016-12-10,20,2016
179,10.5,9.0,85.0,28.0,Rain,0.0,1.0,Winter,2016-12-10,21,2016
332,9.0,6.5,87.0,17.0,Rain,0.0,1.0,Winter,2016-12-10,22,2016
347,9.0,7.0,84.5,15.0,Scattered Clouds,0.0,1.0,Winter,2016-12-10,23,2016
338,9.0,6.5,82.0,15.0,Clear,0.0,1.0,Winter,2016-12-11,0,2016
321,8.0,5.5,87.0,13.0,Clear,0.0,1.0,Winter,2016-12-11,1,2016
237,8.0,5.0,87.0,17.0,Scattered Clouds,0.0,1.0,Winter,2016-12-11,2,2016
141,7.5,5.0,90.0,15.0,Clear,0.0,1.0,Winter,2016-12-11,3,2016
77,7.0,4.0,87.0,17.5,Clear,0.0,1.0,Winter,2016-12-11,4,2016
77,7.0,4.0,87.0,16.0,Clear,0.0,1.0,Winter,2016-12-11,5,2016
95,6.0,3.0,93.0,16.0,Scattered Clouds,0.0,1.0,Winter,2016-12-11,6,2016
130,6.0,3.5,93.0,13.0,Clear,0.0,1.0,Winter,2016-12-11,7,2016
275,6.0,3.0,93.0,17.0,Clear,0.0,1.0,Winter,2016-12-11,8,2016
677,6.5,3.5,90.0,17.0,Clear,0.0,1.0,Winter,2016-12-11,9,2016
1098,7.5,4.5,87.0,16.0,Clear,0.0,1.0,Winter,2016-12-11,10,2016
1412,8.5,5.5,84.5,17.5,Clear,0.0,1.0,Winter,2016-12-11,11,2016
1671,9.5,7.0,79.0,19.5,Clear,0.0,1.0,Winter,2016-12-11,12,2016
1814,10.5,9.5,79.5,18.0,Scattered Clouds,0.0,1.0,Winter,2016-12-11,13,2016
1838,10.5,9.5,74.0,18.0,Scattered Clouds,0.0,1.0,Winter,2016-12-11,14,2016
1719,10.0,8.0,76.0,17.0,Clear,0.0,1.0,Winter,2016-12-11,15,2016
1380,9.5,7.0,79.0,17.0,Clear,0.0,1.0,Winter,2016-12-11,16,2016
1053,9.0,7.0,87.0,12.0,Clear,0.0,1.0,Winter,2016-12-11,17,2016
915,8.5,6.0,90.0,14.0,Clear,0.0,1.0,Winter,2016-12-11,18,2016
687,8.0,5.0,90.0,15.0,Clear,0.0,1.0,Winter,2016-12-11,19,2016
502,8.0,6.0,87.0,13.0,Clear,0.0,1.0,Winter,2016-12-11,20,2016
388,7.5,5.5,90.0,12.0,Clear,0.0,1.0,Winter,2016-12-11,21,2016
348,7.0,5.0,93.0,10.0,Clear,0.0,1.0,Winter,2016-12-11,22,2016
257,7.0,5.0,93.0,11.0,Clear,0.0,1.0,Winter,2016-12-11,23,2016
149,7.0,4.5,93.0,14.0,Broken Clouds,0.0,0.0,Winter,2016-12-12,0,2016
75,6.0,4.0,93.0,8.0,Clear,0.0,0.0,Winter,2016-12-12,1,2016
58,6.0,4.0,93.0,8.0,Clear,0.0,0.0,Winter,2016-12-12,2,2016
45,6.0,5.0,93.0,5.5,Clear,0.0,0.0,Winter,2016-12-12,3,2016
62,4.5,2.0,100.0,9.0,Broken Clouds,0.0,0.0,Winter,2016-12-12,4,2016
123,4.0,2.5,100.0,6.5,Cloudy,0.0,0.0,Winter,2016-12-12,5,2016
601,4.5,2.5,96.5,8.0,Broken Clouds,0.0,0.0,Winter,2016-12-12,6,2016
1949,5.0,3.5,96.5,7.5,Broken Clouds,0.0,0.0,Winter,2016-12-12,7,2016
3982,5.5,3.5,96.5,9.0,Scattered Clouds,0.0,0.0,Winter,2016-12-12,8,2016
2213,6.5,4.0,93.0,14.0,Scattered Clouds,0.0,0.0,Winter,2016-12-12,9,2016
882,8.5,6.5,90.0,12.0,Cloudy,0.0,0.0,Winter,2016-12-12,10,2016
787,9.0,7.5,87.0,10.0,Broken Clouds,0.0,0.0,Winter,2016-12-12,11,2016
968,9.0,7.5,87.0,11.0,Cloudy,0.0,0.0,Winter,2016-12-12,12,2016
955,9.0,7.5,90.5,10.0,Cloudy,0.0,0.0,Winter,2016-12-12,13,2016
852,9.5,8.5,91.0,8.0,Cloudy,0.0,0.0,Winter,2016-12-12,14,2016
749,9.5,8.5,91.0,9.0,Rain,0.0,0.0,Winter,2016-12-12,15,2016
1221,10.0,9.0,91.0,7.0,Rain,0.0,0.0,Winter,2016-12-12,16,2016
